ID;Nome;Grupo_de_mercadorias;Categoria
9452329;Esmalte Risqué Cremoso Bali 8ml;2915;Cuidado Pessoal
9848566;Mamadeira Neopan Pansuper Convencional Azul 300ml;2915;Cuidado Pessoal
9848580;Mamadeira Neopan Pansuper Convencional Rosa 300ml;2915;Cuidado Pessoal
9853270;Cotonetes Johnsons com 150un;2915;Cuidado Pessoal
9853331;Aparelho Depilatório Gillette Venus Sensitive;2915;Cuidado Pessoal
9474420;Shampoo Clear Limpeza Profunda MEN 400ml;2915;Cuidado Pessoal
9943582;Chocolate Neugebauer Cookies 90g - Display 14x90g;422;Alimentos
9943643;Chocolate Neugebauer Flocos 90g - Display 14x90g;422;Alimentos
9943704;Chocolate Neugebauer Branco 90g - Display 14x90g;422;Alimentos
9943735;Chocolate Neugebauer AO Leite 90g - Display 14x90g;422;Alimentos
2057750;Sabonete Granado Terapeutico Castanha 90g;2915;Cuidado Pessoal
9655256;Sopão Apti Galinha com Macarrão 200g - Caixa 12x200g;422;Alimentos
9568693;Toalhas Umidecidas Johnsons Extra Cuidado com 48un;2915;Cuidado Pessoal
9270947;Condicionador Johnson's Baby Cabelos Claros Infantil 200ml;2915;Cuidado Pessoal
9514072;Condicionador Johnson's Hidratação Intensa;2915;Cuidado Pessoal
9514096;Condicionador Johnson's Cheirinho Prolongado 200ml;2915;Cuidado Pessoal
9941854;Lava-roupas EM Pó MON Bijou Coco 500g;0;Limpeza
9735644;Adoçante Líquido Adocyl Sucralose 80ml;422;Alimentos
2154268;Lâmpada Ourolux LED Vintage SM 6w Tubo Bivolt;638;Bazar
2154398;Pote Plasvale Biovita com 03un;638;Bazar
2154435;Cesto Plasvale Para Roupas 35l;638;Bazar
2154527;Organizador Plasvale Reciclado Rf295oc 38l;638;Bazar
9163393;Fio Dental Johnson's Reach Menta 50m;2915;Cuidado Pessoal
2154442;Sabonete Dove Baby Hidratação Balanceada 75g;2915;Cuidado Pessoal
2154381;Sabonete Rexona Antibacterial Limpeza Profunda 84g - Display 12x84g;2915;Cuidado Pessoal
2154022;Creme Dental Closeup Aloe Fresh Extrato de Limão e Hortelã 90g - Display 12x90g;2915;Cuidado Pessoal
9810778;Refresco EM Pó Clight Maracujá 8g - Display 15x8g;413;Bebidas
9468474;Aparelho Depilatório Venus Suave Feminino com 02un;2915;Cuidado Pessoal
9021099;Amaciante Girando SOL Verde Herbal 2l - Caixa 6x2l;0;Limpeza
9817609;Sabão Girando SOL Glicerina Fresh 200g - Caixa 50x200g;0;Limpeza
9692091;Refrigerante Pepsi Black sem Açúcar PET 2l - Caixa 8x2l;413;Bebidas
13574;Salsicha Perdigão a Granel 11.200 Kg;422;Alimentos Resfriados e Congelados
64705;Mortadela Defumada Seara Gourmet 9.800 Kg;422;Alimentos Resfriados e Congelados
9877948;Pão de Queijo Seara Turma da Mônica Congelado 400g;422;Alimentos Resfriados e Congelados
9919174;Sobremesa Biolat Láctea Chocolate Branco 180g;422;Alimentos Resfriados e Congelados
9919181;Sobremesa Biolat Flan Calda de Morango 200g;422;Alimentos Resfriados e Congelados
9991811;Requeijão Biolat Tradicional 180g;422;Alimentos Resfriados e Congelados
2155739;Garrafa Térmica Termolar Chimarrita Rosa 1l;638;Bazar
2155753;Condicionador OX Creme de Tratamento Hidratação Revitalizante 300g;2915;Cuidado Pessoal
2155791;Condicionador OX Hidratação Revitalizante 200ml;2915;Cuidado Pessoal
55505;Coxão de Dentro Bovino Montana na Peça Inteira Kg;422;Alimentos Resfriados e Congelados
54515;Sobrecoxa de Frango LAR Congelada Pacote Kg;422;Alimentos Resfriados e Congelados
55277;Coxa da ASA de Frango LAR Congelada Pacote Kg;422;Alimentos Resfriados e Congelados
55284;Coxa e Sobrecoxa de Frango LAR Congelada com Dorso Pacote Kg;422;Alimentos Resfriados e Congelados
55321;Filezinho de Frango Sassami LAR Pacote Kg;422;Alimentos Resfriados e Congelados
55338;Coxa e Sobrecoxa de Frango LAR Congelada Pacote Kg;422;Alimentos Resfriados e Congelados
55345;Filé de Peito de Frango LAR Congelado Pacote Kg;422;Alimentos Resfriados e Congelados
2152646;Batata Mccain Smiles Congelada 1.05kg - Caixa 10x1.05kg;422;Alimentos Resfriados e Congelados
9935853;Anel de Cebola Mccain Congelado 400g - Caixa 18x400g;422;Alimentos Resfriados e Congelados
9941878;Anel de Cebola Mccain Congelado 1.05kg - Caixa 10x1.05kg;422;Alimentos Resfriados e Congelados
9941519;Anel de Cebola Mccain Congelado 1.05kg;422;Alimentos Resfriados e Congelados
9764736;Batata Mccain Canoa 500g - Caixa 18x500g;422;Alimentos Resfriados e Congelados
63265;Filezinho Suíno Seara Congelado Kg;422;Alimentos Resfriados e Congelados
56311;Filé de Peito de Frango Mais Frango Congelado Kg;422;Alimentos Resfriados e Congelados
62350;Peito de Frango Languiru Congelado com Osso Pacote Kg;422;Alimentos Resfriados e Congelados
9935655;Batata Mccain Corte Fino Congelada 600g - Caixa 16x600g;422;Alimentos Resfriados e Congelados
9893849;Salsicha Seara Longuette Resfriada 500g;422;Alimentos Resfriados e Congelados
52184;Galinha Caipira AVE Serra Congelada Kg;422;Alimentos Resfriados e Congelados
53945;Fígado de Frango Frango Rico Congelado Kg;422;Alimentos Resfriados e Congelados
53976;Sobrecoxa de Frango Frango Rico Congelada Kg;422;Alimentos Resfriados e Congelados
64033;Ricota DOM Miro Fresca Kg;422;Alimentos Resfriados e Congelados
50944;Bacon Lebon Manta Kg;422;Alimentos Resfriados e Congelados
9941007;Drops Halls Cereja 28g - Display 21x28g;422;Alimentos
9158313;Goma de Mascar Trident Morango 8g - Display 21x8g;422;Alimentos
9098350;Goma de Mascar Trident Xfresh Herbal 8g - Display 21x8g;422;Alimentos
8752540;Goma de Mascar Trident Menta 8g - Display 21x8g;422;Alimentos
8752559;Goma de Mascar Trident Tutti Frutti 8g - Display 21x8g;422;Alimentos
2158174;Condicionador Palmolive Cachos Control 350ml;2915;Cuidado Pessoal
9501140;Pêssegos EM Calda Olé Metades 450g - Caixa 12x450g;422;Alimentos
9469747;Caixa Térmica Isopor sem Alça 3l;638;Bazar
9212060;Toalha de Papel Diplomata Branca 20cmx21cm com 1000un;2915;Cuidado Pessoal
9636361;Vodka Kislla 900ml - Caixa 6x900ml;413;Bebidas
9555815;Vodka Kislla BIG Apple 900ml - Fardo 6x900ml;413;Bebidas
9852860;Vodka Kislla Limão 900ml - Fardo 6x900ml;413;Bebidas
9636064;Bebida Kislla ICE Limão Long Neck 275ml - Caixa 24x275ml;413;Bebidas
8573704;Vinho Santa ANA Seleccion Tinto Argentino 700ml - Caixa 6x700ml;413;Bebidas
8970718;Vinho Santa ANA Seleccion Tinto 1l - Caixa 6x1l;413;Bebidas
9521827;Amaciante Concentrado Comfort Intense 1l - Caixa 12x1l;0;Limpeza
9621381;Amaciante Concentrado Comfort Intense Puro Cuidado 500mll;0;Limpeza
9180192;Amaciante Concentrado Comfort Intense 500mll;0;Limpeza
8670335;Ervilha Olé Vidro 170g - Caixa 12x170g;422;Alimentos
8880921;Açúcar Alto Alegre Refinado 1kg - Fardo 10x1kg;422;Alimentos
489980;Amido de Milho Maizena 500g - Caixa 40x500g;422;Alimentos
691628;Amido de Milho Maizena 200g - Caixa 50x200g;422;Alimentos
8560483;Caldo Knorr Legumes 57g - Caixa 10x57g;422;Alimentos
9975125;Toalha de Papel Snob Multiuso Hiper com 02un - Fardo 10xun;638;Bazar
9960114;Coquetel Corote Tutti Frutti PET 500mll;413;Bebidas
508513;Lustra-móveis Destac Lavanda 200ml - Caixa 24x200ml;0;Limpeza
473415;Limpa-vidros Veja Vidrex com álcool 500ml - Caixa 24x500ml;0;Limpeza
2132662;Limpador Vanish Karpex Carpete e Tapete 500ml - Conjunto 6x500ml;0;Limpeza
2132693;Tira-manchas Líquido Vanish Resolv 450ml - Conjunto 6x450ml;0;Limpeza
2100258;Limpador Veja Desengordurante Squeeze 500ml - Conjunto 6x500ml;0;Limpeza
2117195;Lustra-móveis Destac Lavanda 200ml - Conjunto 6x200ml;0;Limpeza
8544414;Lustra-móveis Poliflor 200ml Leve 03un. Pague 02un - Caixa 8xun;0;Limpeza
9883154;Refrigerante Pepsi PET 1l - Caixa 6x1l;413;Bebidas
9837256;Refrigerante Antarctica Guaraná PET 1l - Fardo 6x1l;413;Bebidas
9036987;Refrigerante H2oh! Limão PET 1.5l - Fardo 6x1.5l;413;Bebidas
9534155;Refrigerante H2oh! Limoneto PET 1.5l - Fardo 6x1.5l;413;Bebidas
9534179;Refrigerante H2oh! Limoneto PET 500ml - Fardo 12x500ml;413;Bebidas
9036963;Refrigerante H2oh! Limão PET 500ml - Fardo 12x500ml;413;Bebidas
8703491;Refrigerante Pepsi PET 2.5l - Fardo 6x2.5l;413;Bebidas
8441751;Whisky Ballantine's 8 Anos 1l - Caixa 12x1l;413;Bebidas
9982017;Vodka Montilla 1l;413;Bebidas
8654519;Tira-manchas EM Pó Vanish Poder O2 450g;0;Limpeza
9159709;Inseticida SBP Multi Aerossol 450ml Leve Mais. Pague Menos - Caixa 24x450ml;0;Limpeza
9320307;Inseticida SBP Multi Eucalipto Aerossol 450ml Leve Mais. Pague Menos - Caixa 24x450ml;0;Limpeza
8965820;Purificador de AR BOM AR Click Lavanda Aparelho 12ml - Caixa 12x12ml;0;Limpeza
9099661;Espumante Santa Colina Moscatel 750ml - Caixa 6x750ml;413;Bebidas
8655721;Tempero CBS Alho Picado sem SAL 300g - Conjunto 3x300g;422;Alimentos
9197053;Creme de Leite Italac Tetra PAK 200g - Caixa 24x200g;422;Alimentos
9194090;Leite Condensado Italac Semidesnatado TP 395g - Caixa 27x395g;422;Alimentos
9358430;Limpador Veja Perfumes da Natureza Floral 1l Embalagem Econômica - ;0;Limpeza
2136080;Limpador Veja Limpeza Pesada Floral Campestre 500ml - Conjunto 6x500ml;0;Limpeza
2118468;Cera Líquida Poliflor Brilho Prático Incolor 750ml - Conjunto 4x750ml;0;Limpeza
2118475;Cera Líquida Poliflor Brilho Prático Vermelha 750ml - Conjunto 4x750ml;0;Limpeza
9991637;Saponáceo Cremoso Radium Limpa Alumínio 250ml - Caixa 12x250ml;0;Limpeza
9868151;Amaciante Amacitel Momento Branco Luxo 5l - Caixa 2x5l;0;Limpeza
9868083;Amaciante Amacitel Toque de Poesia Azul Luxo 5l - Caixa 2x5l;0;Limpeza
2128023;Cera Líquida Brilho Fácil Incolor 750ml - Conjunto 6x750ml;0;Limpeza
2128030;Cera Líquida Brilho Fácil Vermelha 750ml - Conjunto 6x750ml;0;Limpeza
9351516;Papel Multiuso Report Branco A4 75g com 500 Folhas;638;Bazar
142113;Filtrado DEL Sole Branco 660ml - Caixa 12x660ml;413;Bebidas
649452;Açúcar Guarani Refinado 1kg - Caixa 10x1kg;422;Alimentos
8799032;Ampola Térmica Termolar 1.8l;638;Bazar
9991453;Ampola Térmica Termolar RF 520 1l;638;Bazar
8621849;Garrafa Térmica Termolar Mundial Azul Marinho 1l;638;Bazar
9684898;Extrato de Tomate Elefante com Cebola e Alho 340g - Caixa 24x340g;422;Alimentos
9950504;óleo Composto Olívia Tradicional PET 500ml - Caixa 20x500ml;422;Alimentos
2146782;óleo Composto Maria Lata 200ml - Caixa 36x200ml;422;Alimentos
9718296;Coco Adel Coco Original 100g - Caixa 24x100g;422;Alimentos
9398993;Cerveja Itaipava Malzebier Lata 350ml - Caixa 12x350ml;413;Bebidas
2147659;Cerveja Itaipava Lata 473ml - Caixa 12x473ml;413;Bebidas
9821460;Amaciante Concentrado Comfort Intense Sachê 900ml - Caixa 12x900ml;0;Limpeza
2118420;Cera Líquida Poliflor Brilho Máximo Amarelo 750ml - Conjunto 4x750ml;0;Limpeza
9116856;óleo de Soja Leve PET 900ml - Caixa 20x900ml;422;Alimentos
9399044;Cerveja sem álcool Itaipava Lata 350ml - Caixa 12x350ml;413;Bebidas
9867482;Creme Culinário Triângulo Mineiro Tetra PAK 200g - Caixa 27x200g;422;Alimentos
9640238;Mistura Láctea Condensada Triângulo Mineiro TP 395g - Caixa 27x395g;422;Alimentos
9961647;Lava-roupas EM Pó OMO Lavagem Perfeita 1.6kg - Caixa 9x1.6kg;0;Limpeza
9960817;Amaciante Concentrado Comfort Intense 1.5l - Caixa 9x1.5l;0;Limpeza
9960831;Lava-roupas EM Pó OMO Lavagem Perfeita 800g - Caixa 20x800g;0;Limpeza
646826;Sardinha Gomes da Costa com óleo 125g - Conjunto 5x125g;422;Alimentos
120975;Atum Ralado Gomes da Costa AO Natural 170g - Caixa 24x170g;422;Alimentos
476522;Atum Ralado Gomes da Costa EM óleo 170g - Caixa 24x170g;422;Alimentos
8695376;Atum Ralado Gomes da Costa com Molho de Tomate 170g - Caixa 24x170g;422;Alimentos
476942;Sardinha Gomes da Costa com óleo 125g - Caixa 50x125g;422;Alimentos
9212855;Tira-manchas EM Pó Vantage Multiuso Poderoso O2 450g - Caixa 12x450g;0;Limpeza
9259850;Desinfetante Kalipto Eucalipto Bactericida Leve 2l. Pague 1.9l - Caixa 6xun;0;Limpeza
9259874;Desinfetante Kalipto Lavanda Bactericida Leve 2l. Pague 1.9l - Caixa 6xun;0;Limpeza
2143446;Desinfetante Kalipto Herbal Bactericida Leve 2l. Pague 1.9l - Caixa 6xun;0;Limpeza
9851122;Desinfetante Kalipto óleo de Eucalipto 120ml - Conjunto 3x120ml;0;Limpeza
9917729;Lustra-móveis Peroba do Campo 500mll;0;Limpeza
9539235;Lixeira MOR ágata Inox com Pedal 5l;0;Limpeza
2094892;Ovos de Codorna CBS Vidro 180g - Caixa 24x180g;422;Alimentos
8457448;Ovos de Codorna CBS Vidro 300g - Conjunto 3x300g;422;Alimentos
774338;Fermento Saf-instant Instantâneo 125g - Caixa 36x125g;422;Alimentos
8438638;Cola Loctite Super Bonder 3g - Caixa 26x3g;638;Bazar
2096759;Fermento EM Pó Royal 250g - Conjunto 6x250g;422;Alimentos
9658837;Gelatina Royal Abacaxi 25g - Display 15x25g;422;Alimentos
9658868;Gelatina Royal Limão 25g - Display 15x25g;422;Alimentos
9658899;Gelatina Royal UVA 25g - Display 15x25g;422;Alimentos
9658950;Gelatina Royal Maracujá 25g - Display 15x25g;422;Alimentos
9992528;óleo Torremolinos Composto PET 500mll;422;Alimentos
2102511;Azeitona Minha Quinta Sachê 100g - Pacote 6x100g;422;Alimentos
2106359;Cogumelo Minha Quinta Sachê 100g - Conjunto 6x100g;422;Alimentos
9745223;Bala de Gelatina Docile Festa 80g - Caixa 12x80g;422;Alimentos
9745247;Bala de Gelatina Docile Amora 80g - Caixa 12x80g;422;Alimentos
9745261;Bala de Gelatina Docile Banana 80g - Caixa 12x80g;422;Alimentos
9745285;Bala de Gelatina Docile Minhoca 80g - Caixa 12x80g;422;Alimentos
2124063;Pastilha Minty Mini Menta e Hortelã 14g - Display 12x14g;422;Alimentos
2144368;Pastilha Minty Mini Extraforte 14g - Display 12x14g;422;Alimentos
9822917;Vinho Altanero Cabernet Sauvignon Chileno IN BOX 3l;413;Bebidas
9890725;Vinho Altanero Reserva Merlot Chileno 750ml - Caixa 6x750ml;413;Bebidas
9890749;Vinho Altanero Reserva Sauvignon Blanc Chileno 750ml - Caixa 6x750ml;413;Bebidas
9822955;Vinho Altanero Reserva Chardonnay Chileno 750ml - Caixa 6x750ml;413;Bebidas
9713987;Vinho Altanero Merlot Chileno 750ml - Caixa 6x750ml;413;Bebidas
8890854;Mistura Para Bolo Apti Coco 400g - ;422;Alimentos
8890862;Mistura Para Bolo Apti Baunilha 400g - ;422;Alimentos
8890870;Mistura Para Bolo Apti Laranja 400g - ;422;Alimentos
8890889;Mistura Para Bolo Apti Chocolate 400g - ;422;Alimentos
9742062;Mistura Para Bolo Apti Cenoura 400g - ;422;Alimentos
8319722;Isqueiro Cricket Classic com 10un;638;Bazar
9471177;Wafer Trento Chocolate 32g - Display 16x32g;422;Alimentos
9471184;Wafer Trento Chocolate com Avelã 32g - Display 16x32g;422;Alimentos
9203570;Toalha de Papel Impisa Premium 20cmx20cm com 1000un;638;Bazar
9704084;Limpador útil Multiuso Floral 500mll;0;Limpeza
9051140;Vinho DEL Grano Gold Tinto Suave 1l - Caixa 6x1l;413;Bebidas
9173101;Vinho DEL Grano Gold Tinto Demi-sec 1l - Caixa 6x1l;413;Bebidas
9584495;Espumante Monte Paschoal Virtus Brut 750ml - Caixa 6x750ml;413;Bebidas
8547187;óleo de Canola Liza 900ml - Caixa 20x900ml;422;Alimentos
8947686;Extrato de Tomate Elefante Lata 130g - Caixa 48x130g;422;Alimentos
9471979;Extrato de Tomate Elefante 190g - Caixa 36x190g;422;Alimentos
9931602;Lâmpada Ourolux LED Branca 6w Bivolt;638;Bazar
8946159;Arroz Valore Parboilizado Polido Tipo 1 5kg - Fardo 6x5kg;422;Alimentos
9742123;Mistura Para Bolo Apti Limão 400g - ;422;Alimentos
9742147;Mistura Para Bolo Apti Milho 400g - ;422;Alimentos
8349699;Filtrado Perlage Branco 660ml - Caixa 6x660ml;413;Bebidas
9866959;Caldo Maggi Costela 57g - Caixa 150x57g;422;Alimentos
9808805;Caldo Maggi Galinha 19g - Display 24x19g;422;Alimentos
8693303;Café Solúvel Nescafé Tradição Forte Vidro 200g - Caixa 12x200g;422;Alimentos
9959675;Lã de Aço Bombril Leve 16 e Pague 14 com 08un - Pacote 16xun;0;Limpeza
9584518;Espumante Monte Paschoal Virtus Demi-sec 750ml - Caixa 6x750ml;413;Bebidas
9150539;Espumante Monte Paschoal Moscatel 750ml - Caixa 6x750ml;413;Bebidas
9150553;Espumante Monte Paschoal Moscatel Rose 750ml - Caixa 6x750ml;413;Bebidas
9029941;Salada de Frutas CBS EM Calda 450g - Caixa 12x450g;422;Alimentos
8334411;Maçã Seca CBS 100g - Caixa 12x100g;413;Bebidas
9873780;Pano Esfrebom Multiuso Azul com 05un - Caixa 25xun;0;Limpeza
9873384;Pano Esfrebom Multiuso Vermelho com 05un - Caixa 25xun;0;Limpeza
9430013;Ducha Hydra Spot 8 Temperaturas 6800w 220v;638;Bazar
9796232;Torneira Elétrica Hydralar 4 Temperaturas Parede 5500w 220v;638;Bazar
518857;Inseticida Jimo Gás 35g com 02un;0;Limpeza
9963160;Sopão Maggi Equilibrium Galinha 150g - Caixa 24x150g;422;Alimentos
8445674;Fermento EM Pó Monopol 11g - Display 50x11g;422;Alimentos
9367111;Fermento TOK Biológico Instantâneo 10g - Caixa 30x10g;422;Alimentos
9871595;Café Solúvel Pelé EM Pó Sachê 50g - Caixa 24x50g;422;Alimentos
8444578;Café Solúvel Pelé Sachê 50g - Caixa 24x50g;422;Alimentos
9873513;Café Solúvel L'or Intense Sachê 50g - Caixa 24x50g;422;Alimentos
9873537;Café Solúvel L'or Intense Vidro 140g - Caixa 12x140g;422;Alimentos
164771;Refrigerante Fruki Cola Lata 350ml - Caixa 12x350ml;413;Bebidas
312646;Refrigerante Fruki Guaraná PET 2l - Caixa 6x2l;413;Bebidas
296342;Refrigerante Fruki Limão PET 2l - Caixa 6x2l;413;Bebidas
480581;Refrigerante Fruki UVA PET 2l - Caixa 6x2l;413;Bebidas
716086;Refrigerante Fruki Laranja PET 2l - Caixa 6x2l;413;Bebidas
164801;Refrigerante Fruki Limão Lata 350ml - Caixa 12x350ml;413;Bebidas
164894;Refrigerante Fruki Laranja Lata 350ml - Caixa 12x350ml;413;Bebidas
164931;Refrigerante Fruki Guaraná Lata 350ml - Caixa 12x350ml;413;Bebidas
8549600;água Mineral da Pedra sem Gás 1.5l - Caixa 6x1.5l;413;Bebidas
8549648;água Mineral da Pedra sem Gás 500mll;413;Bebidas
8549662;água Mineral da Pedra com Gás 500mll;413;Bebidas
537179;Polentina Quaker 500g - Conjunto 5x500g;422;Alimentos
2073514;Porta-talher Plasvale com Tampa Rf645;638;Bazar
8494634;Pote Plasvale Freezer Micro-ondas 3l;0;Limpeza
8494641;Pote Para Freezer Micro-ondas Plasvale 2.5l;0;Limpeza
8505798;Lixeira Plasvale 35l;0;Limpeza
8573285;Pote Plasvale Freezer Micro-ondas Redondo 1.75l;0;Limpeza
8838496;Organizador Plasvale Rf295 38l;0;Limpeza
8845506;Saboneteira Plasvale;638;Bazar
9561755;Pote Plasvale 2 Divisórias Retangular RF 1182 1.5l;638;Bazar
9970007;Pote Plasvale Cristal Sortido 1l;638;Bazar
9970106;Pote Plasvale Marmita com Talheres;638;Bazar
9967816;Jarra Plasvale com Mexedor 2l;638;Bazar
8436016;Aperitivo Chanceler Malte 1l;413;Bebidas
9385955;Filtrado Celebrate Maçã 660ml - Caixa 12x660ml;413;Bebidas
8435972;Vermute Cortezano Tinto 900ml;413;Bebidas
9006843;Massa Orquídea Espaguete com Ovos 500g - Caixa 20x500g;422;Alimentos
88213;Borracha Mercur N20 com 20un;638;Bazar
9912540;Cola Mercur Branca 90g - Display 6x90g;638;Bazar
9928510;Leite Piracanjuba Integral 1l - Caixa 12x1l;422;Alimentos
8499608;Adoçante Líquido Adocyl 200ml - Caixa 12x200ml;422;Alimentos
9735729;Adoçante Líquido Zero CAL Sucralose 80ml com 02un 50%;422;Alimentos
9725638;Café a Vácuo Café do Ponto Exportação 500g - Caixa 20x500g;422;Alimentos
9040106;Massa Orquídea Penne com Ovos 500g - Caixa 20x500g;422;Alimentos
2139685;Lava-roupas Líquido MON Bijou íntimas e Biquínis 300ml - Caixa 12x300ml;0;Limpeza
8938350;Esponja Bombril Multiuso - Caixa 60xun;0;Limpeza
9445888;Saco Para Lixo Prá-lixo Rolo 100l com 15un - Caixa 10xun;0;Limpeza
9445925;Saco Para Lixo Prá-lixo Rolo 30l com 30un - Caixa 10xun;0;Limpeza
9229372;Lã de Aço Bombril com 08un 10% - Conjunto 14xun;0;Limpeza
8573308;Pote Plasvale Freezer Micro-ondas Sortido 1.3l;0;Limpeza
9124042;Bacia Plasvale Branca Canelada 8l;0;Limpeza
8573353;Bacia Plasvale Branca Rf352 Canelada 4.6l;0;Limpeza
8860041;Bacia Plasvale Branca 13l;0;Limpeza
8860092;Caixa Plasvale Branca Hermética 6.5l;638;Bazar
2073484;Caixa Plasvale Branca Retangular 3.5l;638;Bazar
2117607;Cera Líquida Polwax Amarela 750ml - Conjunto 6x750ml;0;Limpeza
9662681;Bitter Brasilberg 920ml - Caixa 6x920ml;413;Bebidas
602617;Bitter Brasilberg 920ml;413;Bebidas
9525900;Bebida Mista sem álcool Líder Maçã 660ml - Caixa 12x660ml;413;Bebidas
8991782;Papel Boreal A4 Branco 500 Folhas;638;Bazar
9016620;Tomate Seco Valore 100g - Display 3x100g;422;Alimentos
2143699;Cera Líquida Andreia Amarela 750ml - ;0;Limpeza
8626646;Tempero Sazón Arroz Branco 60g - Conjunto 6x60g;422;Alimentos
9375642;Chocolate Neugebauer Napolitano 70g - Display 12x70g;422;Alimentos
9714793;Bombom Neugebauer Amor Carioca 200g - Caixa 30x200g;422;Alimentos
9516540;Lâmpada Ourolux Eletrônica Branca 4u 45w 127v;638;Bazar
9356023;Cerveja Antarctica Subzero Latão 473ml - Caixa 12x473ml;413;Bebidas
9234345;Pilha Rayovac AAA Palito com 04un;638;Bazar
8438201;Pilha Rayovac Alcalina Grande com 02un;638;Bazar
8354716;Pilha Rayovac C SM Média com 02un;638;Bazar
8354730;Pilha Rayovac D SM Grande com 02un;638;Bazar
8354839;Pilha Rayovac Alcalina AA Pequena com 02un;638;Bazar
8354877;Pilha Rayovac AAA Palito com 02un;638;Bazar
8898944;Aguardente Trago Fino 807ml - Caixa 12x807ml;413;Bebidas
101110;Vodka Walesa PET 966ml - Caixa 12x966ml;413;Bebidas
101370;Aguardente 7 Campos PET 966ml - Caixa 12x966ml;413;Bebidas
776288;Aguardente Martelinho 807ml - Caixa 12x807ml;413;Bebidas
8335265;Chá CBS Camomila 10g - Caixa 10x10g;413;Bebidas
8334145;Palmito CBS Açaí Inteiro 300g - Caixa 15x300g;422;Alimentos
8540362;Palmito CBS Açaí Inteiro 300g - Conjunto 3x300g;422;Alimentos
9892156;Limpador MON Bijou Para Máquina de Lavar 80ml - Caixa 24x80ml;0;Limpeza
9870796;Mop MOR Prática 13l;0;Limpeza
9762176;Caixa Térmica MOR Vermelha 26l;638;Bazar
9212251;Guardanapo de Papel Mili 21cmx22cm com 50un - Caixa 72xun;638;Bazar
8899568;Limpador Girando SOL Perfumes Encanto de Primavera 500mll;0;Limpeza
621274;Amaciante Girando SOL Azul 500mll;0;Limpeza
9660731;Lava-roupas Líquido Girando SOL Ação Total 2l - Caixa 6x2l;0;Limpeza
2144061;Prato Copomais Descartável 15cm com 10un - Conjunto 10xun;638;Bazar
2144078;Prato Copomais Descartável 18cm com 10un - Conjunto 10xun;638;Bazar
2144085;Prato Copomais Descartável 21cm com 10un - Conjunto 10xun;638;Bazar
2144092;Prato Copomais Descartável 25cm com 10un - Conjunto 5xun;638;Bazar
639989;Chocolate Garoto Baton AO Leite 16g - Display 30x16g;422;Alimentos
611183;Aparelho MAT Inset Para Pastilha Bivolt - ;0;Limpeza
9514249;Leite Condensado Marajoara TP 395g - Fardo 27x395g;422;Alimentos
2159409;Lava-louças Líquido Limpol Neutro 500ml com 06un Leve Mais Pague Menos - Caixa 4xun;0;Limpeza
2159423;Lava-louças Líquido Limpol Cristal 500ml com 06un Leve Mais Pague Menos - Caixa 4xun;0;Limpeza
2160276;Torneira Hydra Eletrônica Balcão 4t 5500w 220v;638;Bazar
2162287;Molho CBS Shoyu 150ml - Caixa 12x150ml;422;Alimentos
2162409;Escova Dental Oral-b PRO;2915;Cuidado Pessoal
2162881;Amaciante MON Bijou Intense 2l - Caixa 6x2l;0;Limpeza
2164175;Vinho Aromo Chardonnay Chileno 750ml - Caixa 6x750ml;413;Bebidas
2164199;Vinho Aromo Merlot Chileno 750ml - Caixa 6x750ml;413;Bebidas
2164212;Vinho Aromo Sauvignon Blanc Chileno 750ml - Caixa 6x750ml;413;Bebidas
2164366;Desodorante Above MEN Ocean Aerossol 150ml;2915;Cuidado Pessoal
2164380;Desodorante Above MEN Elements Canyon Aerossol 150ml;2915;Cuidado Pessoal
2164403;Desodorante Above MEN Elements Hurricane Aerossol 150ml;2915;Cuidado Pessoal
2164137;Vinho Aromo Cabernet Sauvignon Chileno 750ml - Caixa 6x750ml;413;Bebidas
2164151;Vinho Aromo Carménère Chileno 750ml - Caixa 6x750ml;413;Bebidas
2165257;Fralda Descartável Baby Looney Tunes Hiper G com 60un;2915;Cuidado Pessoal
2165295;Fralda Descartável Baby Looney Tunes Hiper M com 60un;2915;Cuidado Pessoal
2165325;Fralda Descartável Baby Looney Tunes Hiper XG com 50un;2915;Cuidado Pessoal
2165363;Fralda Descartável Baby Looney Tunes Hiper XXG com 40un;2915;Cuidado Pessoal
2137780;Areia Higiênica Kelco Mitzi Perfumado Para Gatos Pacote 4kg - Fardo 6x4kg;1;PET
2091273;Cogumelo Minha Quinta Fatiada 2kg;422;Alimentos
2080925;Caldo Qualimax Galinha 1.01kg;422;Alimentos
2084312;Desinfetante Clean Vale Eucalipto 5l;0;Limpeza
2083902;Detergente Clean Vale Neutro 100 5l;0;Limpeza
9835146;Café a Vácuo Café do Ponto Tradicional 500g - Caixa 20x500g;422;Alimentos
9835160;Café a Vácuo Café do Ponto Extraforte 500g - Caixa 20x500g;422;Alimentos
9890954;Biscoito Recheado Oreo Baunilha Mini 35g - Caixa 40x35g;422;Alimentos
9756076;Caldo Qualimax Legumes 1.01kg;422;Alimentos
2150161;Batata Semalo Freetaz Costela na Brasa Ondulada 350g - Caixa 6x350g;422;Alimentos
2150413;Batata Semalo Freetaz WAY Original Ondulada 45g - Caixa 24x45g;422;Alimentos
2150437;Batata Semalo Freetaz WAY Cebola e Salsa Ondulada 45g - Caixa 24x45g;422;Alimentos
