fk_codigo_Filial,CodigoTransacao,DataTransacao
1,208678,24/03/2022
1,157571,01/11/2021
1,280126,13/09/2022
1,331371,11/01/2023
1,342313,07/02/2023
1,206467,19/03/2022
1,322590,19/12/2022
1,322986,19/12/2022
1,321729,16/12/2022
1,279730,13/09/2022
1,288983,05/10/2022
1,247412,26/06/2022
1,179493,04/01/2022
1,145740,29/09/2021
1,148547,09/10/2021
1,303500,13/11/2022
1,193561,12/02/2022
1,148151,09/10/2021
1,306877,21/11/2022
1,329065,05/01/2023
1,197478,24/02/2022
1,252684,08/07/2022
1,210218,28/03/2022
1,329943,09/01/2023
1,157044,28/10/2021
1,193237,11/02/2022
1,322021,16/12/2022
1,196568,22/02/2022
1,234111,23/05/2022
1,312594,25/11/2022
1,316093,05/12/2022
1,249761,01/07/2022
1,309824,22/11/2022
1,309428,22/11/2022
1,337179,26/01/2023
1,216659,17/04/2022
1,231426,18/05/2022
1,289101,06/10/2022
1,265056,08/08/2022
1,173856,16/12/2021
1,336211,24/01/2023
1,238489,05/06/2022
1,188500,31/01/2022
1,150010,14/10/2021
1,262509,01/08/2022
1,218132,20/04/2022
1,342245,07/02/2023
1,322522,19/12/2022
1,273794,30/08/2022
1,273398,30/08/2022
1,224661,04/05/2022
1,275145,02/09/2022
1,323380,20/12/2022
1,329708,06/01/2023
1,179930,05/01/2022
1,151393,18/10/2021
1,179425,04/01/2022
1,166451,26/11/2021
1,188792,31/01/2022
1,341741,06/02/2023
1,341345,06/02/2023
1,301199,07/11/2022
1,215580,12/04/2022
1,321953,16/12/2022
1,169402,06/12/2021
1,333241,17/01/2023
1,277669,08/09/2022
1,262616,02/08/2022
1,251881,06/07/2022
1,251485,06/07/2022
1,272092,25/08/2022
1,178020,29/12/2021
1,231358,18/05/2022
1,326486,28/12/2022
1,224250,03/05/2022
1,264988,08/08/2022
1,173788,16/12/2021
1,149942,14/10/2021
1,205298,17/03/2022
1,299876,03/11/2022
1,171821,12/12/2021
1,272384,25/08/2022
1,302430,09/11/2022
1,292565,14/10/2022
1,231650,18/05/2022
1,223156,29/04/2022
1,284893,26/09/2022
1,151325,18/10/2021
1,222868,28/04/2022
1,164516,23/11/2021
1,236300,30/05/2022
1,335662,23/01/2023
1,335266,23/01/2023
1,222241,27/04/2022
1,228906,12/05/2022
1,266032,09/08/2022
1,284463,25/09/2022
1,319568,12/12/2022
1,167305,29/11/2021
1,296675,26/10/2022
1,150803,15/10/2021
1,166279,26/11/2021
1,217387,19/04/2022
1,326418,28/12/2022
1,341569,06/02/2023
1,255739,18/07/2022
1,168511,02/12/2021
1,146014,30/09/2021
1,324661,22/12/2022
1,324265,22/12/2022
1,261095,27/07/2022
1,316559,06/12/2022
1,194916,16/02/2022
1,220988,25/04/2022
1,288141,04/10/2022
1,296967,26/10/2022
1,303885,14/11/2022
1,142487,17/09/2021
1,297320,27/10/2022
1,274331,31/08/2022
1,290743,10/10/2022
1,281198,16/09/2022
1,298749,01/11/2022
1,349037,23/02/2023
1,200220,06/03/2022
1,236232,30/05/2022
1,316455,06/12/2022
1,280378,14/09/2022
1,249025,29/06/2022
1,294201,18/10/2022
1,293805,18/10/2022
1,203058,13/03/2022
1,338884,31/01/2023
1,334201,18/01/2023
1,333805,18/01/2023
1,285117,26/09/2022
1,303781,14/11/2022
1,183473,15/01/2022
1,282791,21/09/2022
1,303343,11/11/2022
1,298577,31/10/2022
1,335067,20/01/2023
1,177302,28/12/2021
1,259280,22/07/2022
1,337487,27/01/2023
1,153478,21/10/2021
1,145946,30/09/2021
1,324593,22/12/2022
1,153957,22/10/2021
1,152100,19/10/2021
1,344615,11/02/2023
1,230062,14/05/2022
1,227078,10/05/2022
1,227474,10/05/2022
1,183508,16/01/2022
1,287524,03/10/2022
1,292039,13/10/2022
1,282119,20/09/2022
1,284017,23/09/2022
1,170776,09/12/2021
1,276637,06/09/2022
1,274263,31/08/2022
1,202955,12/03/2022
1,290675,10/10/2022
1,255963,18/07/2022
1,348969,23/02/2023
1,260602,26/07/2022
1,260206,26/07/2022
1,275023,01/09/2022
1,239189,06/06/2022
1,324489,22/12/2022
1,280310,14/09/2022
1,152392,19/10/2021
1,190483,04/02/2022
1,176191,22/12/2021
1,227766,10/05/2022
1,227370,10/05/2022
1,270723,22/08/2022
1,288365,04/10/2022
1,287969,04/10/2022
1,313552,29/11/2022
1,183128,13/01/2022
1,161699,16/11/2021
1,182732,13/01/2022
1,236769,31/05/2022
1,202921,11/03/2022
1,247654,27/06/2022
1,191262,07/02/2022
1,184245,18/01/2022
1,213231,05/04/2022
1,159090,08/11/2021
1,283444,22/09/2022
1,283048,22/09/2022
1,185049,20/01/2022
1,165754,25/11/2021
1,171057,10/12/2021
1,307281,21/11/2022
1,286836,29/09/2022
1,193997,14/02/2022
1,339108,31/01/2023
1,281881,19/09/2022
1,237445,01/06/2022
1,348201,22/02/2023
1,183024,13/01/2022
1,141512,15/09/2021
1,321683,15/12/2022
1,321287,15/12/2022
1,225355,05/05/2022
1,282051,20/09/2022
1,203955,15/03/2022
1,282447,20/09/2022
1,332722,16/01/2023
1,142042,16/09/2021
1,298405,31/10/2022
1,144576,25/09/2021
1,159382,08/11/2021
1,242945,15/06/2022
1,180171,06/01/2022
1,289505,06/10/2022
1,295132,20/10/2022
1,307969,21/11/2022
1,307573,21/11/2022
1,257508,21/07/2022
1,281358,17/09/2022
1,169939,07/12/2021
1,176237,23/12/2021
1,160960,11/11/2021
1,234256,24/05/2022
1,243672,17/06/2022
1,198563,01/03/2022
1,228501,11/05/2022
1,250219,04/07/2022
1,162027,16/11/2021
1,195639,18/02/2022
1,161631,16/11/2021
1,253508,11/07/2022
1,336852,25/01/2023
1,336456,25/01/2023
1,202853,11/03/2022
1,330824,10/01/2023
1,247586,27/06/2022
1,213163,05/04/2022
1,158577,04/11/2021
1,284126,24/09/2022
1,187802,27/01/2022
1,270291,21/08/2022
1,327589,02/01/2023
1,171385,10/12/2021
1,165686,25/11/2021
1,338489,30/01/2023
1,270551,22/08/2022
1,266554,10/08/2022
1,293075,17/10/2022
1,141444,15/09/2021
1,250511,04/07/2022
1,250115,04/07/2022
1,161923,16/11/2021
1,144078,23/09/2021
1,321219,15/12/2022
1,225287,05/05/2022
1,162377,17/11/2021
1,333645,17/01/2023
1,263020,02/08/2022
1,247204,24/06/2022
1,244519,19/06/2022
1,184742,19/01/2022
1,141974,16/09/2021
1,271636,24/08/2022
1,278436,10/09/2022
1,278040,10/09/2022
1,346423,16/02/2023
1,279046,12/09/2022
1,223755,02/05/2022
1,340300,02/02/2023
1,305409,16/11/2022
1,171281,10/12/2021
1,165978,25/11/2021
1,307505,21/11/2022
1,344351,10/02/2023
1,209065,25/03/2022
1,343955,10/02/2023
1,346146,15/02/2023
1,338781,30/01/2023
1,281709,19/09/2022
1,160892,11/11/2021
1,293367,17/10/2022
1,141736,15/09/2021
1,144370,23/09/2021
1,162669,17/11/2021
1,311234,24/11/2022
1,244873,20/06/2022
1,331084,11/01/2023
1,159961,09/11/2021
1,191525,08/02/2022
1,252262,07/07/2022
1,302956,10/11/2022
1,289994,07/10/2022
1,224047,02/05/2022
1,279338,12/09/2022
1,214109,07/04/2022
1,147488,06/10/2021
1,211459,30/03/2022
1,231324,17/05/2022
1,230928,17/05/2022
1,267524,13/08/2022
1,241689,13/06/2022
1,168099,01/12/2021
1,304434,15/11/2022
1,296181,25/10/2022
1,311526,24/11/2022
1,305987,17/11/2022
1,184674,19/01/2022
1,311911,25/11/2022
1,278368,10/09/2022
1,345606,14/02/2023
1,305341,16/11/2022
1,304945,16/11/2022
1,304726,15/11/2022
1,306557,20/11/2022
1,271196,23/08/2022
1,174606,20/12/2021
1,317846,08/12/2022
1,255038,14/07/2022
1,212517,04/04/2022
1,213474,06/04/2022
1,144815,27/09/2021
1,263881,04/08/2022
1,221400,26/04/2022
1,180845,07/01/2022
1,191853,08/02/2022
1,347785,21/02/2023
1,346647,16/02/2023
1,223979,02/05/2022
1,320980,14/12/2022
1,252866,10/07/2022
1,345974,15/02/2023
1,234756,25/05/2022
1,214041,07/04/2022
1,344179,10/02/2023
1,183566,17/01/2022
1,147787,07/10/2021
1,147420,06/10/2021
1,325147,26/12/2022
1,174898,20/12/2021
1,290950,11/10/2022
1,245097,20/06/2022
1,244701,20/06/2022
1,205530,17/03/2022
1,300108,03/11/2022
1,218806,21/04/2022
1,277880,09/09/2022
1,155108,25/10/2021
1,292797,14/10/2022
1,186162,24/01/2022
1,294276,19/10/2022
1,311843,25/11/2022
1,235419,26/05/2022
1,308677,22/11/2022
1,325439,26/12/2022
1,217327,19/04/2022
1,272479,26/08/2022
1,177706,28/12/2021
1,291242,11/10/2022
1,201156,08/03/2022
1,254970,14/07/2022
1,212449,04/04/2022
1,313507,28/11/2022
1,240723,09/06/2022
1,144747,27/09/2021
1,176746,27/12/2021
1,216347,14/04/2022
1,213406,06/04/2022
1,254405,13/07/2022
1,312135,25/11/2022
1,247320,25/06/2022
1,339827,01/02/2023
1,217619,19/04/2022
1,235084,25/05/2022
1,182568,12/01/2022
1,198925,02/03/2022
1,297260,27/10/2022
1,325859,27/12/2022
1,169952,08/12/2021
1,295652,24/10/2022
1,315251,01/12/2022
1,297803,28/10/2022
1,255262,14/07/2022
1,248450,28/06/2022
1,316791,06/12/2022
1,241015,09/06/2022
1,204889,16/03/2022
1,340119,01/02/2023
1,295399,22/10/2022
1,170244,08/12/2021
1,297552,27/10/2022
1,298981,01/11/2022
1,295944,24/10/2022
1,148956,11/10/2021
1,292939,16/10/2022
1,317083,06/12/2022
1,209746,26/03/2022
1,193606,13/02/2022
1,286243,28/09/2022
1,152925,20/10/2021
1,313439,28/11/2022
1,339512,31/01/2023
1,343052,09/02/2023
1,167673,30/11/2021
1,186386,24/01/2022
1,329771,07/01/2023
1,174265,17/12/2021
1,199740,03/03/2022
1,325791,27/12/2022
1,177534,28/12/2021
1,149816,13/10/2021
1,298070,29/10/2022
1,244365,18/06/2022
1,257912,21/07/2022
1,242336,14/06/2022
1,287170,30/09/2022
1,240947,09/06/2022
1,234660,24/05/2022
1,300601,05/11/2022
1,239325,07/06/2022
1,154148,23/10/2021
1,205652,18/03/2022
1,199149,02/03/2022
1,326083,27/12/2022
1,146796,05/10/2021
1,247990,27/06/2022
1,245418,21/06/2022
1,258600,21/07/2022
1,267862,15/08/2022
1,258204,21/07/2022
1,148020,08/10/2021
1,340699,03/02/2023
1,203305,14/03/2022
1,152857,20/10/2021
1,238610,06/06/2022
1,314180,29/11/2022
1,313784,29/11/2022
1,173393,15/12/2021
1,319935,13/12/2022
1,320331,13/12/2022
1,251029,05/07/2022
1,333058,16/01/2023
1,245710,21/06/2022
1,245314,21/06/2022
1,267758,15/08/2022
1,274736,01/09/2022
1,172154,13/12/2021
1,194449,15/02/2022
1,295246,21/10/2022
1,173685,15/12/2021
1,348433,22/02/2023
1,347230,18/02/2023
1,187228,26/01/2022
1,328587,04/01/2023
1,251321,05/07/2022
1,250925,05/07/2022
1,229518,13/05/2022
1,141249,14/09/2021
1,205584,18/03/2022
1,155954,26/10/2021
1,346965,17/02/2023
1,223456,30/04/2022
1,240296,08/06/2022
1,246698,23/06/2022
1,257184,20/07/2022
1,328052,03/01/2023
1,308201,21/11/2022
1,214785,11/04/2022
1,253936,12/07/2022
1,270049,20/08/2022
1,291562,12/10/2022
1,193282,12/02/2022
1,317132,07/12/2022
1,196081,21/02/2022
1,296585,25/10/2022
1,229810,13/05/2022
1,250451,04/07/2022
1,156246,26/10/2021
1,205876,18/03/2022
1,279743,13/09/2022
1,233832,23/05/2022
1,164928,24/11/2021
1,168876,03/12/2021
1,315341,02/12/2022
1,267690,15/08/2022
1,324970,24/12/2022
1,198216,28/02/2022
1,203133,14/03/2022
1,317424,07/12/2022
1,323984,21/12/2022
1,217225,18/04/2022
1,201453,09/03/2022
1,251253,05/07/2022
1,208727,24/03/2022
1,211578,31/03/2022
1,141181,14/09/2021
1,250857,05/07/2022
1,216829,18/04/2022
1,341966,07/02/2023
1,160335,10/11/2021
1,322243,19/12/2022
1,299293,02/11/2022
1,243354,16/06/2022
1,346897,17/02/2023
1,246630,23/06/2022
1,257116,20/07/2022
1,340532,02/02/2023
1,216672,17/04/2022
1,344812,13/02/2023
1,289032,05/10/2022
1,288636,05/10/2022
1,327984,03/01/2023
1,209297,25/03/2022
1,343011,08/02/2023
1,220214,23/04/2022
1,179146,04/01/2022
1,219818,23/04/2022
1,214717,11/04/2022
1,175477,21/12/2021
1,310876,23/11/2022
1,291494,12/10/2022
1,156548,27/10/2021
1,259804,25/07/2022
1,233124,21/05/2022
1,232728,21/05/2022
1,201745,09/03/2022
1,331316,11/01/2023
1,280071,13/09/2022
1,206412,19/03/2022
1,322535,19/12/2022
1,233764,23/05/2022
1,269222,18/08/2022
1,279570,12/09/2022
1,257408,20/07/2022
1,288928,05/10/2022
1,267183,12/08/2022
1,309477,22/11/2022
1,145685,29/09/2021
1,277087,07/09/2022
1,215009,11/04/2022
1,309081,22/11/2022
1,193506,12/02/2022
1,148096,09/10/2021
1,196305,21/02/2022
1,301212,07/11/2022
1,296413,25/10/2022
1,252629,08/07/2022
1,210163,28/03/2022
1,336260,24/01/2023
1,335864,24/01/2023
1,266886,11/08/2022
1,193182,11/02/2022
1,196513,22/02/2022
1,192744,10/02/2022
1,186807,25/01/2022
1,246429,22/06/2022
1,273447,30/08/2022
1,312539,25/11/2022
1,246033,22/06/2022
1,316038,05/12/2022
1,249706,01/07/2022
1,309769,22/11/2022
1,309373,22/11/2022
1,268311,16/08/2022
1,179078,04/01/2022
1,323812,21/12/2022
1,173801,16/12/2021
1,310808,23/11/2022
1,188841,31/01/2022
1,318078,08/12/2022
1,262454,01/08/2022
1,262058,01/08/2022
1,215629,12/04/2022
1,221632,26/04/2022
1,206344,19/03/2022
1,342190,07/02/2023
1,322467,19/12/2022
1,226242,09/05/2022
1,273363,29/08/2022
1,143748,22/09/2021
1,265753,09/08/2022
1,294612,19/10/2022
1,329653,06/01/2023
1,323325,20/12/2022
1,249414,30/06/2022
1,179875,05/01/2022
1,151338,18/10/2021
1,179370,04/01/2022
1,183798,17/01/2022
1,300679,06/11/2022
1,150524,15/10/2021
1,188737,31/01/2022
1,178838,03/01/2022
1,341290,06/02/2023
1,301144,07/11/2022
1,300748,07/11/2022
1,158912,06/11/2021
1,215525,12/04/2022
1,206636,19/03/2022
1,219038,21/04/2022
1,321898,16/12/2022
1,226534,09/05/2022
1,169347,06/12/2021
1,277614,08/09/2022
1,251430,06/07/2022
1,272037,25/08/2022
1,177965,29/12/2021
1,276915,07/09/2022
1,256464,19/07/2022
1,163445,19/11/2021
1,256860,19/07/2022
1,182025,11/01/2022
1,284546,26/09/2022
1,224591,03/05/2022
1,224195,03/05/2022
1,264933,08/08/2022
1,238334,03/06/2022
1,173733,16/12/2021
1,222521,28/04/2022
1,267110,11/08/2022
1,335315,23/01/2023
1,278930,11/09/2022
1,193010,11/02/2022
1,230470,16/05/2022
1,302375,09/11/2022
1,265685,09/08/2022
1,284838,26/09/2022
1,151270,18/10/2021
1,147200,05/10/2021
1,285749,27/09/2022
1,319221,12/12/2022
1,222813,28/04/2022
1,164461,23/11/2021
1,335607,23/01/2023
1,190193,03/02/2022
1,262282,01/08/2022
1,222186,27/04/2022
1,153261,20/10/2021
1,161441,14/11/2021
1,265977,09/08/2022
1,228851,12/05/2022
1,284408,25/09/2022
1,226799,10/05/2022
1,251362,06/07/2022
1,331678,12/01/2023
1,163377,19/11/2021
1,319513,12/12/2022
1,326363,28/12/2022
1,142536,17/09/2021
1,290396,10/10/2022
1,259293,22/07/2022
1,348690,23/02/2023
1,237733,02/06/2022
1,168456,02/12/2021
1,145959,30/09/2021
1,162889,18/11/2021
1,200036,04/03/2022
1,324606,22/12/2022
1,261040,27/07/2022
1,194861,16/02/2022
1,343284,09/02/2023
1,220933,25/04/2022
1,220537,25/04/2022
1,293854,18/10/2022
1,312854,27/11/2022
1,178367,30/12/2021
1,333854,18/01/2023
1,284770,26/09/2022
1,348982,23/02/2023
1,303392,11/11/2022
1,197100,23/02/2022
1,349351,24/02/2023
1,236177,30/05/2022
1,163181,18/11/2021
1,248970,29/06/2022
1,200546,07/03/2022
1,207590,22/03/2022
1,230694,16/05/2022
1,334146,18/01/2023
1,287573,03/10/2022
1,225838,07/05/2022
1,264543,06/08/2022
1,282736,21/09/2022
1,143549,21/09/2021
1,268094,15/08/2022
1,259225,22/07/2022
1,145891,30/09/2021
1,153423,21/10/2021
1,207882,22/03/2022
1,153902,22/10/2021
1,239238,06/06/2022
1,194793,16/02/2022
1,152045,19/10/2021
1,175844,22/12/2021
1,181206,10/01/2022
1,173625,15/12/2021
1,344560,11/02/2023
1,226627,10/05/2022
1,287469,03/10/2022
1,341019,04/02/2023
1,288018,04/10/2022
1,170721,09/12/2021
1,276582,06/09/2022
1,208342,23/03/2022
1,290620,10/10/2022
1,290224,10/10/2022
1,263379,03/08/2022
1,261852,29/07/2022
1,191311,07/02/2022
1,274968,01/09/2022
1,163113,18/11/2021
1,162717,18/11/2021
1,248902,29/06/2022
1,269095,17/08/2022
1,268699,17/08/2022
1,187460,26/01/2022
1,192177,09/02/2022
1,293682,18/10/2022
1,266275,10/08/2022
1,229750,13/05/2022
1,288310,04/10/2022
1,146305,01/10/2021
1,236714,31/05/2022
1,303658,14/11/2022
1,207018,21/03/2022
1,202866,11/03/2022
1,330837,10/01/2023
1,202470,11/03/2022
1,303220,11/11/2022
1,301862,08/11/2022
1,159431,08/11/2021
1,159035,08/11/2021
1,327055,29/12/2022
1,248798,29/06/2022
1,254168,12/07/2022
1,207814,22/03/2022
1,307622,21/11/2022
1,307226,21/11/2022
1,317364,07/12/2022
1,169592,07/12/2021
1,344492,11/02/2023
1,287401,03/10/2022
1,281996,20/09/2022
1,225300,05/05/2022
1,165160,24/11/2021
1,159682,09/11/2021
1,276204,05/09/2022
1,276514,06/09/2022
1,298350,31/10/2022
1,159327,08/11/2021
1,316442,05/12/2022
1,242890,15/06/2022
1,190847,07/02/2022
1,146358,02/10/2021
1,289450,06/10/2022
1,317656,07/12/2022
1,169884,07/12/2021
1,187851,27/01/2022
1,324216,21/12/2022
1,163692,22/11/2021
1,311247,24/11/2022
1,198508,01/03/2022
1,218085,20/04/2022
1,250164,04/07/2022
1,161576,16/11/2021
1,322871,19/12/2022
1,159974,09/11/2021
1,253453,11/07/2022
1,336797,25/01/2023
1,214401,08/04/2022
1,206950,21/03/2022
1,202798,11/03/2022
1,202402,11/03/2022
1,330769,10/01/2023
1,247531,27/06/2022
1,191139,07/02/2022
1,337424,26/01/2023
1,213108,05/04/2022
1,187747,27/01/2022
1,327534,02/01/2023
1,165631,25/11/2021
1,170934,10/12/2021
1,163984,22/11/2021
1,338434,30/01/2023
1,338038,30/01/2023
1,307158,21/11/2022
1,270496,22/08/2022
1,337893,28/01/2023
1,163588,22/11/2021
1,281758,19/09/2022
1,266103,10/08/2022
1,293416,17/10/2022
1,141389,15/09/2021
1,218377,20/04/2022
1,144023,23/09/2021
1,162322,17/11/2021
1,225232,05/05/2022
1,333590,17/01/2023
1,262965,02/08/2022
1,275355,03/09/2022
1,244464,19/06/2022
1,316374,05/12/2022
1,159259,08/11/2021
1,191574,08/02/2022
1,271581,24/08/2022
1,158116,03/11/2021
1,290043,07/10/2022
1,214158,07/04/2022
1,307450,21/11/2022
1,343900,10/02/2023
1,209010,25/03/2022
1,213762,07/04/2022
1,169816,07/12/2021
1,193770,14/02/2022
1,160837,11/11/2021
1,210395,28/03/2022
1,174137,16/12/2021
1,293312,17/10/2022
1,211112,30/03/2022
1,230977,17/05/2022
1,330120,09/01/2023
1,311575,24/11/2022
1,311179,24/11/2022
1,159906,09/11/2021
1,280784,15/09/2022
1,146432,04/10/2021
1,273679,30/08/2022
1,224942,04/05/2022
1,214333,08/04/2022
1,305640,17/11/2022
1,302901,10/11/2022
1,151674,18/10/2021
1,211404,30/03/2022
1,189700,02/02/2022
1,327466,02/01/2023
1,230873,17/05/2022
1,338366,30/01/2023
1,243841,17/06/2022
1,304379,15/11/2022
1,168044,01/12/2021
1,150187,14/10/2021
1,296126,25/10/2022
1,146724,04/10/2021
1,273971,30/08/2022
1,224838,04/05/2022
1,229255,12/05/2022
1,305932,17/11/2022
1,277893,09/09/2022
1,244396,19/06/2022
1,184619,19/01/2022
1,292810,14/10/2022
1,323557,20/12/2022
1,292861,15/10/2022
1,261926,30/07/2022
1,197986,25/02/2022
1,177905,29/12/2021
1,223632,02/05/2022
1,149263,12/10/2021
1,345551,14/02/2023
1,167258,29/11/2021
1,327362,02/01/2023
1,305286,16/11/2022
1,304890,16/11/2022
1,326767,28/12/2022
1,166628,26/11/2021
1,343832,10/02/2023
1,341522,06/02/2023
1,271141,23/08/2022
1,324870,23/12/2022
1,306263,18/11/2022
1,330448,09/01/2023
1,310125,23/11/2022
1,314972,01/12/2022
1,317791,08/12/2022
1,254983,14/07/2022
1,162546,17/11/2021
1,244750,20/06/2022
1,205183,17/03/2022
1,221345,26/04/2022
1,300157,03/11/2022
1,299761,03/11/2022
1,157944,03/11/2021
1,191402,08/02/2022
1,347730,21/02/2023
1,178197,29/12/2021
1,261679,28/07/2022
1,261283,28/07/2022
1,223924,02/05/2022
1,296920,26/10/2022
1,320529,14/12/2022
1,235097,25/05/2022
1,213986,07/04/2022
1,306159,18/11/2022
1,325488,26/12/2022
1,325092,26/12/2022
1,147365,06/10/2021
1,189632,02/02/2022
1,335547,23/01/2023
1,290895,11/10/2022
1,200809,08/03/2022
1,245042,20/06/2022
1,244646,20/06/2022
1,146656,04/10/2021
1,300053,03/11/2022
1,313160,28/11/2022
1,277825,09/09/2022
1,155053,25/10/2021
1,292742,14/10/2022
1,311788,25/11/2022
1,347520,20/02/2023
1,189924,02/02/2022
1,217668,19/04/2022
1,182221,12/01/2022
1,189246,01/02/2022
1,292952,16/10/2022
1,177651,28/12/2021
1,313452,28/11/2022
1,240668,09/06/2022
1,229083,12/05/2022
1,176691,27/12/2021
1,213351,06/04/2022
1,229479,12/05/2022
1,292388,13/10/2022
1,339772,01/02/2023
1,171454,11/12/2021
1,297601,27/10/2022
1,297205,27/10/2022
1,274216,31/08/2022
1,189538,01/02/2022
1,295597,24/10/2022
1,315196,01/12/2022
1,314800,01/12/2022
1,316736,06/12/2022
1,280659,14/09/2022
1,280263,14/09/2022
1,204834,16/03/2022
1,294086,18/10/2022
1,227719,10/05/2022
1,304062,14/11/2022
1,219409,22/04/2022
1,298926,01/11/2022
1,349214,23/02/2023
1,295889,24/10/2022
1,148901,11/10/2021
1,334952,20/01/2023
1,177583,28/12/2021
1,177187,28/12/2021
1,283397,22/09/2022
1,149469,13/10/2021
1,244018,18/06/2022
1,286188,28/09/2022
1,312988,28/11/2022
1,339457,31/01/2023
1,200142,05/03/2022
1,240600,09/06/2022
1,176623,27/12/2021
1,186331,24/01/2022
1,204304,15/03/2022
1,219701,22/04/2022
1,195205,17/02/2022
1,347348,20/02/2023
1,174210,17/12/2021
1,333071,16/01/2023
1,198802,02/03/2022
1,199685,03/03/2022
1,325736,27/12/2022
1,199289,03/03/2022
1,149761,13/10/2021
1,256244,18/07/2022
1,258253,21/07/2022
1,257857,21/07/2022
1,242281,14/06/2022
1,287115,30/09/2022
1,240892,09/06/2022
1,152673,19/10/2021
1,152277,19/10/2021
1,176076,22/12/2021
1,234605,24/05/2022
1,210839,29/03/2022
1,158668,05/11/2021
1,292216,13/10/2022
1,195497,17/02/2022
1,239270,07/06/2022
1,237050,31/05/2022
1,245363,21/06/2022
1,258149,21/07/2022
1,340644,03/02/2023
1,152802,20/10/2021
1,339389,31/01/2023
1,314125,29/11/2022
1,320276,13/12/2022
1,319880,13/12/2022
1,348482,22/02/2023
1,173338,15/12/2021
1,348086,22/02/2023
1,328636,04/01/2023
1,140902,14/09/2021
1,318884,11/12/2022
1,333003,16/01/2023
1,332607,16/01/2023
1,142323,16/09/2021
1,244242,18/06/2022
1,340936,03/02/2023
1,216313,13/04/2022
1,215917,13/04/2022
1,327705,03/01/2023
1,295017,20/10/2022
1,307854,21/11/2022
1,209414,25/03/2022
1,308250,21/11/2022
1,194174,14/02/2022
1,172099,13/12/2021
1,234537,24/05/2022
1,210771,29/03/2022
1,270098,20/08/2022
1,253589,12/07/2022
1,295191,21/10/2022
1,348378,22/02/2023
1,347175,18/02/2023
1,328532,04/01/2023
1,156295,26/10/2021
1,155899,26/10/2021
1,180348,06/01/2022
1,143188,20/09/2021
1,327997,03/01/2023
1,176414,23/12/2021
1,269994,20/08/2022
1,253881,12/07/2022
1,241642,13/06/2022
1,196026,21/02/2022
1,145279,28/09/2021
1,250396,04/07/2022
1,156191,26/10/2021
1,233777,23/05/2022
1,247089,24/06/2022
1,248159,27/06/2022
1,168821,03/12/2021
1,315682,02/12/2022
1,275521,05/09/2022
1,278717,10/09/2022
1,267635,15/08/2022
1,340185,02/02/2023
1,215849,13/04/2022
1,241934,13/06/2022
1,342664,08/02/2023
1,144255,23/09/2021
1,328464,04/01/2023
1,185393,21/01/2022
1,232777,21/05/2022
1,216774,18/04/2022
1,250802,05/07/2022
1,201398,09/03/2022
1,264230,04/08/2022
1,212282,03/04/2022
1,141126,14/09/2021
1,160280,10/11/2021
1,191806,08/02/2022
1,243299,16/06/2022
1,278613,10/09/2022
1,246575,23/06/2022
1,252147,07/07/2022
1,279223,12/09/2022
1,340477,02/02/2023
1,257061,20/07/2022
1,344757,13/02/2023
1,334475,19/01/2023
1,216141,13/04/2022
1,327929,03/01/2023
1,346323,15/02/2023
1,288977,05/10/2022
1,288581,05/10/2022
1,209242,25/03/2022
1,220159,23/04/2022
1,267232,12/08/2022
1,219763,23/04/2022
1,183519,17/01/2022
1,175422,21/12/2021
1,310821,23/11/2022
1,291439,12/10/2022
1,156493,27/10/2021
1,259749,25/07/2022
1,195958,21/02/2022
